Length,Width,Height,KerbWeight,TopSpeed,Acceleration,CargoVolumn,mileage_new,AlloyWheelSize,Displacement,NoofCylinder,SeatingCapacity,MaxPowerRPM,MaxPowerbhp,MaxTorqueRPM,MaxTorqueNm,model,vid,pageType,carType,ValueConfiguration,TurboCharger,SuperCharger,GearBox,DriveType,SteeringType,FrontBrakeType,RearBrakeType,TyreType,seller_type_new,car_segment
3675.0,1475.0,1800.0,943.0,145.0,15.7,540.0,15.37,14.8,1196.0,4.0,7.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 7 seater standard bsiv,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,individual,minivans
3675.0,1475.0,1800.0,943.0,145.0,15.7,540.0,15.37,14.8,1196.0,4.0,7.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 7 seater standard bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,dealer,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 5 seater bsiv,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
4986.0,1790.8,1707.2,1722.0,151.4,14.66,196.0,19.7,12.0,1504.8,4.8,0.0,4540.0,214.362,2520.0,309.6,maruti,maruti omni e 8 str std,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,785.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,5.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni mpi cargo bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,5.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 5 seater ac 2020-2022,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1800.0,928.0,145.0,15.7,540.0,15.37,14.8,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 seater ac bsiv,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,individual,minivans
3675.0,1475.0,1800.0,928.0,145.0,15.7,540.0,15.1,14.8,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco ambulance petrol ac plus htr,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,800.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,8.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni e mpi std bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
4920.0,1905.0,2050.0,1710.0,95.0,15.919999999999998,210.0,10.71,14.0,1948.0,4.0,14.0,4300.0,90.0,2500.0,190.0,tata,tata winger deluxe - flat roof (non-ac),cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,800.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,8.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni e mpi std,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,788.0,95.0,12.940000000000001,210.0,19.7,12.0,796.0,3.0,8.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 8 seater bsii,cls,partner,dohc,no,no,4 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1800.0,943.0,145.0,15.7,540.0,15.37,14.8,1196.0,4.0,7.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 7 seater standard bsiv,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,dealer,minivans
3370.0,1410.0,1640.0,800.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,8.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni e mpi std bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3902.0,1566.0,1734.0,995.0,95.0,13.3,210.0,19.7,12.0,902.0,3.4,8.0,5400.0,52.86,3000.0,45.42,maruti,maruti omni bsiii 8-str w/ immobiliser,cls,partner,dohc,yes,no,4 speed,2wd,power assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 5 seater,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,19.7,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni mpi cargo bsiii w/ immobiliser,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,7.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 7 seater std 2020-2022,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,785.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,5.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni mpi cargo bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3902.0,1566.0,1734.0,995.0,95.0,13.3,210.0,19.7,12.0,902.0,3.4,8.0,5400.0,52.86,3000.0,45.42,maruti,maruti omni bsiii 8-str w/ immobiliser,cls,partner,dohc,yes,no,4 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1905.0,985.0,150.0,13.5,210.0,11.3,13.0,1298.0,4.0,8.0,6000.0,83.1,3000.0,10.4,maruti,maruti versa dx2,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 8 seater bsiv,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
4520.0,1905.0,2050.0,1620.0,95.0,15.680000000000001,210.0,10.71,14.0,1948.0,4.0,14.0,4500.0,68.0,2500.0,115.0,tata,tata winger standard -flat roof (non-ac),cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,785.0,95.0,12.940000000000001,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni maruti omni mpi std bsiii 5-str w/ immobiliser,cls,partner,dohc,yes,yes,4 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,785.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,5.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni mpi std bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3798.0,1540.0,1922.0,1210.0,95.0,16.232,210.0,23.5,13.8,909.0,2.0,8.0,3750.0,45.0,2300.0,98.0,mahindra,mahindra supro lx 8 str,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,7.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 7 seater std 2020-2022,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1800.0,908.0,145.0,15.7,540.0,15.37,15.0,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 seater standard bsiv,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,individual,minivans
3950.0,1565.0,1878.0,1048.0,100.0,15.0,500.0,15.42,13.8,1405.0,4.0,7.0,4500.0,70.0,2500.0,135.0,tata,tata venture lx 7 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 5 seater bsii,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3370.0,1410.0,1640.0,800.0,95.0,17.919999999999998,210.0,19.7,12.0,796.0,3.0,8.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni mpi std bsiii 8-str w/ immobiliser,cls,partner,dohc,yes,yes,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 5 str std,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1800.0,928.0,145.0,15.7,540.0,15.37,14.8,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 seater ac bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,dealer,minivans
3370.0,1410.0,1640.0,785.0,95.0,17.919999999999998,210.0,14.0,12.0,796.0,3.0,5.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 8 seater bsiv,cls,partner,dohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,800.0,126.0,20.0,210.0,16.8,13.6,796.0,3.0,8.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni e 8 str std,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,5.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 5 seater ac 2020-2022,ucr,corporate,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,785.0,126.0,20.0,210.0,16.8,12.0,796.0,3.0,5.0,5000.0,34.2,2500.0,59.0,maruti,maruti omni mpi std bsiv,cls,partner,sohc,no,no,4 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,5.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 5 seater ac 2020-2022,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3370.0,1410.0,1640.0,788.0,95.0,12.940000000000001,210.0,19.7,12.0,796.0,3.0,8.0,5000.0,35.0,3000.0,6.1,maruti,maruti omni 8 seater bsii,cls,partner,dohc,no,no,4 speed,2wd,power assisted,disc,drum,radial,dealer,minivans
3675.0,1475.0,1800.0,908.0,145.0,15.7,540.0,15.37,15.0,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 seater standard bsiv,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,dealer,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,5.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 5 seater std 2020-2022,ucr,corporate,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3675.0,1475.0,1825.0,940.0,95.0,15.7,210.0,16.11,14.8,1196.0,4.0,5.0,6000.0,72.41,3000.0,98.0,maruti,maruti eeco 5 seater std 2020-2022,cls,partner,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,individual,minivans
3675.0,1475.0,1800.0,908.0,145.0,15.7,540.0,15.37,15.0,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 seater standard bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,not assisted,disc,drum,tubeless,dealer,minivans
4531.0,1817.0,1421.0,1445.0,216.0,8.9,460.0,13.2,16.0,1995.0,4.0,5.0,4000.0,170.0,2375.0,34.7,bmw,bmw 3 series 320d,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
5289.0,2109.0,1503.0,1048.0,250.0,6.4,338.0,17.258000000000003,19.0,2925.0,6.0,5.0,3400.0,281.61,2200.0,600.0,mercedes-benz,mercedes-benz s-class s 350d,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,drum,radial,dealer,luxury vehicles
4635.0,2097.0,1484.0,1652.0,215.0,9.2,380.0,9.0,18.0,1984.0,4.0,5.0,4250.0,181.0,2125.0,400.0,volvo,volvo s60 d4 summum,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
5062.0,1894.0,1444.0,1880.0,250.0,6.2,957.0,11.8,17.0,2967.0,6.0,5.0,4000.0,246.7,2250.0,550.0,audi,audi a8 2010-2013 l 3.0 tdi quattro,cls,partner,dohc,yes,no,6 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4950.0,2140.0,1776.0,1048.0,230.0,10.9,300.0,17.2,20.0,1969.0,4.0,7.0,4250.0,235.0,1750.0,480.0,volvo,volvo xc 90 d5 inscription bsiv,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4531.0,1817.0,1421.0,1445.0,216.0,8.9,460.0,13.2,16.0,1995.0,4.0,5.0,4000.0,170.0,2375.0,34.7,bmw,bmw 3 series 320d,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,individual,luxury vehicles
4635.0,2097.0,1484.0,1652.0,215.0,9.2,380.0,9.0,17.0,1984.0,4.0,5.0,4250.0,181.0,2125.0,400.0,volvo,volvo s60 d4 kinetic,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4635.0,2097.0,1484.0,1652.0,215.0,9.2,380.0,27.03,17.0,1969.0,4.0,5.0,4200.0,190.0,2125.0,400.0,volvo,volvo s60 d4 kinetic,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4841.0,1846.0,1468.0,1705.0,236.0,7.0,520.0,16.73,17.0,2495.0,4.0,5.0,4400.0,218.0,2125.0,450.0,bmw,bmw 5 series 525d sedan,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,individual,luxury vehicles
4635.0,2097.0,1484.0,1652.0,215.0,9.2,380.0,9.0,17.0,1984.0,4.0,5.0,4250.0,181.0,2125.0,400.0,volvo,volvo s60 d4 kinetic,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,individual,luxury vehicles
4950.0,2140.0,1776.0,1048.0,230.0,10.9,300.0,17.2,20.0,1969.0,4.0,7.0,4250.0,235.0,1750.0,480.0,volvo,volvo xc 90 d5 inscription bsiv,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,individual,luxury vehicles
4635.0,2097.0,1484.0,1652.0,215.0,9.2,380.0,9.0,18.0,1984.0,4.0,5.0,4250.0,181.0,2125.0,400.0,volvo,volvo s60 d4 summum,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,individual,luxury vehicles
4628.0,1865.0,1484.0,1048.0,250.0,8.1,435.0,18.5,17.0,1985.0,5.0,5.0,3500.0,163.0,2125.0,400.0,volvo,volvo s60 d3,cls,partner,dohc,yes,no,6 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4950.0,2140.0,1776.0,1048.0,230.0,10.9,300.0,17.2,19.0,1969.0,4.0,7.0,4250.0,235.0,1750.0,480.0,volvo,volvo xc 90 d5 momentum bsiv,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4851.0,2106.0,1493.0,1048.0,215.0,9.7,480.0,16.0,17.0,1984.0,5.0,5.0,3500.0,163.0,2125.0,400.0,volvo,volvo s 80 d4 kinetic,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4841.0,1846.0,1468.0,1705.0,236.0,7.0,520.0,16.73,17.0,2495.0,4.0,5.0,4400.0,218.0,2125.0,450.0,bmw,bmw 5 series 525d sedan,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
5062.0,1894.0,1444.0,1880.0,250.0,6.2,957.0,11.8,17.0,2967.0,6.0,5.0,4000.0,246.7,2250.0,550.0,audi,audi a8 l 3.0 tdi quattro,cls,partner,dohc,yes,no,6 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4628.0,2097.0,1484.0,1048.0,250.0,7.7,380.0,18.5,17.0,1985.0,5.0,5.0,4200.0,163.0,2125.0,400.0,volvo,volvo s60 d3 summum,cls,partner,dohc,yes,no,6 speed,4wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4851.0,2106.0,1493.0,1048.0,230.0,9.7,456.0,16.0,17.0,1985.0,5.0,5.0,3500.0,163.0,2125.0,400.0,volvo,volvo s 80 d3 kinetic,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4854.0,1861.0,1493.0,1704.0,215.0,9.7,480.0,16.6,17.0,1969.0,4.0,5.0,4250.0,181.0,2125.0,400.0,volvo,volvo s 80 d4,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4851.0,2106.0,1493.0,1612.0,225.0,7.8,480.0,16.0,17.0,2400.0,5.0,5.0,4000.0,215.0,2375.0,440.0,volvo,volvo s 80 d5,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
4851.0,2106.0,1493.0,1048.0,215.0,9.7,480.0,16.0,17.0,1984.0,5.0,5.0,3500.0,163.0,2125.0,400.0,volvo,volvo s 80 d4 summum,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,luxury vehicles
5295.0,1860.0,1840.0,1905.0,95.0,15.8,210.0,12.4,16.0,2499.0,4.0,5.0,3600.0,134.0,2300.0,320.0,isuzu,isuzu d-max 4x4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,pickup trucks
5219.0,1700.0,1865.0,1715.0,95.0,16.26,210.0,16.66,12.8,1298.0,4.0,2.0,5120.0,65.62,2705.0,73.04,mahindra,mahindra bolero pik up extra strong 4wd ms,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5125.0,1860.0,1833.0,1900.0,165.0,15.5,260.0,13.49,16.0,2956.0,4.0,5.0,4000.0,138.03,2225.0,320.0,tata,tata xenon xt ex 4x2,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,pickup trucks
5215.0,1700.0,1865.0,1790.0,95.0,16.1,210.0,13.34,14.8,2523.0,4.0,2.0,3200.0,75.09,1800.0,200.0,mahindra,mahindra bolero pik up extra long fb 1.7t,cls,partner,dohc,yes,no,1 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5295.0,1860.0,1840.0,1905.0,95.0,15.8,210.0,12.4,16.0,2499.0,4.0,5.0,3600.0,134.0,2300.0,320.0,isuzu,isuzu d-max 4x4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5350.0,1860.0,1810.0,1810.0,85.0,16.28,210.0,13.040000000000001,14.8,2956.0,4.0,2.0,3000.0,85.82,1500.0,250.0,tata,tata yodha pickup std,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
4859.0,1670.0,1855.0,1700.0,95.0,21.959999999999997,210.0,16.0,14.8,2523.0,4.0,5.0,3200.0,75.09,1800.0,200.0,mahindra,mahindra bolero camper 2wd power steering,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5215.0,1700.0,1865.0,1725.0,95.0,16.1,210.0,12.66,14.8,2523.0,4.0,2.0,3200.0,70.0,1800.0,200.0,mahindra,mahindra bolero pik up extra long fb 1.25t,cls,partner,dohc,yes,no,1 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5350.0,1860.0,1810.0,1850.0,95.0,16.28,210.0,13.040000000000001,14.8,2956.0,4.0,2.0,3000.0,85.0,1500.0,250.0,tata,tata yodha pickup 1500,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5125.0,1860.0,1833.0,1900.0,165.0,15.5,260.0,13.49,16.0,2179.0,4.0,5.0,4000.0,138.03,2225.0,320.0,tata,tata xenon xt ex 4x4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5219.0,1700.0,1865.0,1715.0,130.0,16.26,290.0,16.32,13.2,1298.0,4.0,4.4,5180.0,72.82000000000001,2925.0,58.860000000000014,mahindra,mahindra bolero pik up extra strong fb 1.3t ps,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5295.0,1860.0,1840.0,1905.0,95.0,15.8,210.0,10.3,16.0,2499.0,4.0,5.0,3600.0,134.0,2300.0,320.0,isuzu,isuzu d-max single cab,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5125.0,1860.0,1833.0,1900.0,165.0,15.5,260.0,13.49,16.0,2956.0,4.0,5.0,4000.0,138.03,2225.0,320.0,tata,tata xenon xt ex 4x2,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,individual,pickup trucks
3150.0,1860.0,1810.0,1930.0,95.0,18.72,210.0,11.28,14.8,2956.0,4.0,4.0,3000.0,85.0,1500.0,250.0,tata,tata yodha pickup crew cabin,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
3800.0,1562.0,1883.0,1072.4,95.0,15.7,210.0,17.3,14.4,1198.0,4.0,2.0,6000.0,72.41,3000.0,98.0,maruti,maruti super carry std,cls,partner,sohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
4925.0,1700.0,1825.0,1048.0,115.0,16.28,210.0,17.2,13.6,2523.0,4.0,2.0,3200.0,65.03,1800.0,195.0,mahindra,mahindra bolero maxi truck plus 1.2,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
4859.0,1670.0,1855.0,1735.0,95.0,21.959999999999997,210.0,12.66,14.8,2523.0,4.0,5.0,3200.0,75.09,1800.0,200.0,mahindra,mahindra bolero camper gold zx 2wd,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5215.0,1700.0,1865.0,1790.0,95.0,16.1,210.0,14.3,14.8,2523.0,4.0,2.0,3200.0,75.09,1800.0,200.0,mahindra,mahindra bolero pik up extra long fb 1.3t,cls,partner,dohc,yes,no,1 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
5295.0,1860.0,1840.0,1905.0,95.0,15.8,210.0,12.4,16.0,2499.0,4.0,5.0,3600.0,134.0,2300.0,320.0,isuzu,isuzu d-max high,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,pickup trucks
5125.0,1860.0,1833.0,1900.0,165.0,15.5,260.0,13.49,16.0,2179.0,4.0,5.0,4000.0,138.03,2225.0,320.0,tata,tata xenon xt ex 4x4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,pickup trucks
5325.0,1855.0,1815.0,1048.0,95.0,12.7,210.0,14.978,18.0,2755.0,4.0,5.0,3000.0,201.15,2200.0,500.0,toyota,toyota hilux high at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,pickup trucks
5219.0,1700.0,1865.0,1715.0,130.0,16.26,290.0,16.32,13.2,1298.0,4.0,4.4,5180.0,72.82000000000001,2925.0,58.860000000000014,mahindra,mahindra bolero pik up extra strong cbc 1.3t ms,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
4134.0,2006.0,1301.0,1540.0,250.0,5.6,335.0,18.1,17.0,3498.0,6.0,2.0,6500.0,306.0,3500.0,370.0,mercedes-benz,mercedes-benz slk-class slk 350,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4532.0,1827.0,1298.0,1910.0,95.0,5.4,339.0,8.1,17.0,5461.0,8.0,2.0,6000.0,387.3,3475.0,54.0,mercedes-benz,mercedes-benz sl-class sl 500,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4421.0,1960.0,1409.0,1430.0,240.0,7.8,320.0,16.6,17.0,1798.0,4.0,4.0,5100.0,177.0,3125.0,250.0,audi,audi a3 cabriolet 40 tfsi premium plus,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4379.0,1801.0,1281.0,1365.0,275.0,5.1,125.0,9.0,18.0,1988.0,4.0,2.0,6500.0,295.0,3225.0,380.0,porsche,porsche 718 boxster,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4894.0,1894.0,1365.0,2390.0,250.0,5.0,300.0,7.94,19.0,4395.0,8.0,4.0,5500.0,450.0,3250.0,650.0,bmw,bmw 6 series 650i convertible,cls,partner,dohc,no,no,8 speed,2wd,power assisted,disc,disc,radial,individual,convertibles
4686.0,2016.0,1409.0,1740.0,250.0,6.2,285.0,9.6,17.0,1991.0,4.0,4.0,5100.0,345.98,2900.0,370.0,mercedes-benz,mercedes-benz c-class c300 cabriolet,cls,partner,dohc,yes,no,9 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4470.0,2042.0,1308.0,1048.0,275.0,4.9,196.0,15.15,19.0,2995.0,6.0,2.0,6500.0,375.5,4250.0,460.0,jaguar,jaguar f-type 3.0 v6 s,cls,partner,dohc,no,yes,8 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4612.0,1782.0,1384.0,1048.0,250.0,6.5,210.0,8.2,17.0,2993.0,6.0,4.0,4000.0,245.0,2375.0,520.0,bmw,bmw 3 series 330d convertible,cls,partner,dohc,no,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,convertibles
4239.0,1951.0,1291.0,1048.0,250.0,5.1,180.0,10.37,18.0,2979.0,6.0,2.0,5800.0,301.72,3150.0,400.0,bmw,bmw z4 35i,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,runflat,dealer,convertibles
4961.0,2157.0,1716.0,1048.0,250.0,5.140000000000001,210.0,17.118000000000002,21.0,2999.0,6.0,5.0,5500.0,435.0,3800.0,520.0,"mg, mercedes-benz",mercedes-benz amg gle 53 coupe,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,disc,radial,dealer,coupe
4461.0,1854.0,1409.0,1650.0,250.0,4.2,390.0,10.63,19.0,2979.0,6.0,4.0,6250.0,410.0,3790.0,550.0,bmw,bmw m2 competition,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,coupe
4459.0,1924.0,1165.0,1422.0,325.0,3.2,480.0,10.6,20.0,5204.0,10.0,2.0,8250.0,602.12,6500.0,560.0,lamborghini,lamborghini huracan lp 610 4 bsiv,cls,partner,dohc,no,no,7 speed,4wd,power assisted,other,other,radial,dealer,coupe
